Unique ID,Sheet Name,Fangraphs Name,Fangraphs Link,DOB,Owner
yean6252001,Eddy Yean,Eddy Yean ,https://www.fangraphs.com/players/eddy-yean/sa3006543/stats?position=P,6/25/2001,CHW
garc1041996,Edgar Garcia,Edgar García ,https://www.fangraphs.com/players/edgar-garcia/19276/stats?position=P,10/4/1996,CHW
coli531997,Edwar Colina,Edwar Colina ,https://www.fangraphs.com/players/edwar-colina/20589/stats?position=P,5/3/1997,CHW
rodr5262000,Endy Rodriguez,Endy Rodriguez ,https://www.fangraphs.com/players/endy-rodriguez/sa3008272/stats?position=C,5/26/2000,CHW
flor11251997,Estevan Florial,Estevan Florial ,https://www.fangraphs.com/players/estevan-florial/19151/stats?position=OF,11/25/1997,CHW
mora10271999,Francisco Morales,Francisco Morales ,https://www.fangraphs.com/players/francisco-morales/sa3004581/stats?position=P,10/27/1999,CHW
vald1262001,Freddy Valdez,Freddy Valdez ,https://www.fangraphs.com/players/freddy-valdez/sa3009190/stats?position=OF,12/6/2001,CHW
spei4121995,Gabe Speier,Gabe Speier ,https://www.fangraphs.com/players/gabe-speier/17170/stats?position=P,4/12/1995,CHW
maci1101999,Gabriel Maciel,Gabriel Maciel ,https://www.fangraphs.com/players/gabriel-maciel/sa919532/stats?position=OF,1/10/1999,CHW
whit3131997,Garrett Whitley,Garrett Whitley ,https://www.fangraphs.com/players/garrett-whitley/sa874244/stats?position=OF,3/13/1997,CHW
baut5311995,Gerson Bautista,Gerson Bautista ,https://www.fangraphs.com/players/gerson-bautista/19256/stats?position=P,5/31/1995,CHW
kato1081994,Gosuke Katoh,Gosuke Katoh ,https://www.fangraphs.com/players/gosuke-katoh/sa737619/stats?position=2B,10/8/1994,CHW
cws2111998,Graham Ashcraft CWS,Graham Ashcraft ,https://www.fangraphs.com/players/douglas-ashcraft/sa918274/stats?position=P,2/11/1998,CHW
toka10252000,Heitor Tokar,Heitor Tokar ,https://www.fangraphs.com/players/heitor-tokar/sa3005683/stats?position=P,10/25/2000,CHW
park471996,Hyo-Jun Park,Hoy Park ,https://www.fangraphs.com/players/hoy-park/18027/stats?position=2B,4/7/1996,CHW
pine432000,Israel Pineda,Israel Pineda ,https://www.fangraphs.com/players/israel-pineda/sa3004385/stats?position=C,4/3/2000,CHW
kowa1041996,Jackson Kowar,Jackson Kowar ,https://www.fangraphs.com/players/jackson-kowar/21549/stats?position=P,10/4/1996,CHW
amay931998,Jacob Amaya,Jacob Amaya ,https://www.fangraphs.com/players/jacob-amaya/sa3005081/stats?position=SS,9/3/1998,CHW
webb8151993,Jacob Webb,Jacob Webb ,https://www.fangraphs.com/players/jacob-webb/19274/stats?position=P,8/15/1993,CHW
goss12252000,JJ Goss,JJ Goss ,https://www.fangraphs.com/players/jamey-goss/sa3011420/stats?position=P,12/25/2000,CHW
rizz3311998,Joe Rizzo,Joe Rizzo ,https://www.fangraphs.com/players/joseph-rizzo/sa917934/stats?position=3B,3/31/1998,CHW
ryan651996,Joe Ryan,Joe Ryan ,https://www.fangraphs.com/players/joe-ryan/21390/stats?position=P,6/5/1996,CHW
bala9171998,Jordan Balazovic,Jordan Balazovic ,https://www.fangraphs.com/players/jordan-balazovic/sa918017/stats?position=P,9/17/1998,CHW
herr2241997,Jose Herrera,Jose Herrera ,https://www.fangraphs.com/players/jose-herrera/sa830295/stats?position=C,2/24/1997,CHW
muji6291996,Jose Mujica,José Mujica ,https://www.fangraphs.com/players/jose-mujica/17821/stats?position=P,6/29/1996,CHW
sala4262003,Jose Salas,Jose Salas ,https://www.fangraphs.com/players/jose-salas/sa3014690/stats?position=SS,4/26/2003,CHW
tena3202001,Jose Tena,Jose Tena ,https://www.fangraphs.com/players/jose-tena/sa3005482/stats?position=SS,3/20/2001,CHW
wolf912000,Josh Wolf,Josh Wolf ,https://www.fangraphs.com/players/joshua-wolf/sa3011638/stats?position=P,9/1/2000,CHW
char1231990,JT Chargois,JT Chargois ,https://www.fangraphs.com/players/jt-chargois/13767/stats?position=P,12/3/1990,CHW
fosc321999,Justin Foscue,Justin Foscue ,https://www.fangraphs.com/players/justin-foscue/sa3014527/stats?position=2B,3/2/1999,CHW
maes10241996,Justin Maese,Justin Maese ,https://www.fangraphs.com/players/justin-maese/sa875002/stats?position=P,10/24/1996,CHW
will8201995,Justin Williams,Justin Williams ,https://www.fangraphs.com/players/justin-williams/15490/stats?position=OF,8/20/1995,CHW
kali4251998,Kasey Kalich,Kasey Kalich ,https://www.fangraphs.com/players/kasey-kalich/sa1169633/stats?position=P,4/25/1998,CHW
will8242000,Kendall Williams,Kendall Williams ,https://www.fangraphs.com/players/kendall-williams/sa3011674/stats?position=P,8/24/2000,CHW
kram1031993,Kevin Kramer,Kevin Kramer ,https://www.fangraphs.com/players/kevin-kramer/17689/stats?position=2B/3B/OF,10/3/1993,CHW
card11102002,Kristian Cardozo,Kristian Cardozo ,https://www.fangraphs.com/players/kristian-cardozo/sa3014706/stats?position=P,11/10/2002,CHW
harr8122001,Kyle Harrison,Kyle Harrison ,https://www.fangraphs.com/players/kyle-harrison/sa3014513/stats?position=P,8/12/2001,CHW
sosa1252000,Lenyn Sosa,Lenyn Sosa ,https://www.fangraphs.com/players/lenyn-sosa/sa3004051/stats?position=SS,1/25/2000,CHW
norr8132001,Liam Norris,Liam Norris ,https://www.fangraphs.com/players/liam-norris/sa3014543/stats?position=P,8/13/2001,CHW
carp7111997,Luis Carpio,Luis Carpio ,https://www.fangraphs.com/players/luis-carpio/sa827960/stats?position=2B/SS,7/11/1997,CHW
cws5312000,Luis Mieses CWS,Luis Mieses ,https://www.fangraphs.com/players/luis-mieses/sa3003274/stats?position=OF,5/31/2000,CHW
sant7201999,Luis Santana,Luis Santana ,https://www.fangraphs.com/players/luis-santana/sa921577/stats?position=2B,7/20/1999,CHW
tori9282000,Luis Toribio,Luis Toribio ,https://www.fangraphs.com/players/luis-toribio/sa3005541/stats?position=1B/3B,9/28/2000,CHW
wain862002,Mackenzie Wainwright,Mac Wainwright ,https://www.fangraphs.com/players/mackenzie-wainwright/sa3014680/stats?position=DH,8/6/2002,CHW
dena881999,Mason Denaburg,Mason Denaburg ,https://www.fangraphs.com/players/mason-denaburg/sa3010648/stats?position=P,8/8/1999,CHW
(3b)1231990,Matt Reynolds (3B),Matt Reynolds ,https://www.fangraphs.com/players/matt-reynolds/13788/stats?position=3B/SS,12/3/1990,CHW
vilo2151997,Meibrys Viloria,Meibrys Viloria ,https://www.fangraphs.com/players/meibrys-viloria/17109/stats?position=C,2/15/1997,CHW
abel8182001,Mick Abel,Mick Abel ,https://www.fangraphs.com/players/mclean-abel/sa3014534/stats?position=P,8/18/2001,CHW
hira952000,Miguel Hiraldo,Miguel Hiraldo ,https://www.fangraphs.com/players/miguel-hiraldo/sa3005486/stats?position=2B/SS,9/5/2000,CHW
neid11201996,Nick Neidert,Nick Neidert ,https://www.fangraphs.com/players/nick-neidert/18699/stats?position=P,11/20/1996,CHW
prat1061998,Nick Pratto,Nick Pratto ,https://www.fangraphs.com/players/nicholas-pratto/sa3004138/stats?position=1B,10/6/1998,CHW
pera6152000,Oswald Peraza,Oswald Peraza ,https://www.fangraphs.com/players/oswald-peraza/sa3003305/stats?position=SS,6/15/2000,CHW
cws1022001,Po-Yu Chen CWS,Po-Yu Chen ,https://www.fangraphs.com/players/po-yu-chen/sa3014699/stats?position=P,10/2/2001,CHW
prie9162000,Quinn Priester,Quinn Priester ,https://www.fangraphs.com/players/charles-priester/sa3011297/stats?position=P,9/16/2000,CHW
marc2251999,Rafael Marchan,Rafael Marchan ,https://www.fangraphs.com/players/rafael-marchan/21646/stats?position=C,2/25/1999,CHW
reed10291993,Raudy Reed,Raudy Read ,https://www.fangraphs.com/players/raudy-read/15766/stats?position=C,10/29/1993,CHW
hass8152001,Robert Hassell,Robert Hassell III ,https://www.fangraphs.com/players/robert-hassell/sa3014701/stats?position=OF,8/15/2001,CHW
bald3161996,Roldani Baldwin,Roldani Baldwin ,https://www.fangraphs.com/players/roldani-baldwin/sa828313/stats?position=C/3B,3/16/1996,CHW
daws5191995,Ronnie Dawson,Ronnie Dawson ,https://www.fangraphs.com/players/ronnie-dawson/19710/stats?position=DH,5/19/1995,CHW
quin11132002,Ronnier Quintero,Ronnier Quintero ,https://www.fangraphs.com/players/ronnier-quintero/sa3014678/stats?position=C,11/13/2002,CHW
brit3221999,Ronny Brito,Ronny Brito ,https://www.fangraphs.com/players/ronny-brito/sa917329/stats?position=SS,3/22/1999,CHW
hami6161995,RVR1 Ian Hamilton,Ian Hamilton ,https://www.fangraphs.com/players/ian-hamilton/19261/stats?position=P,6/16/1995,CHW
garc1241998,Ryan Garcia,Ryan Garcia ,https://www.fangraphs.com/players/ryan-garcia/sa3011190/stats?position=P,1/24/1998,CHW
huff1141998,Sam Huff,Sam Huff ,https://www.fangraphs.com/players/samuel-huff/22209/stats?position=C,1/14/1998,CHW
sian12142000,Sammy Siani,Sammy Siani ,https://www.fangraphs.com/players/samuel-siani/sa3010704/stats?position=OF,12/14/2000,CHW
reid8301995,Sean Reid-Foley,Sean Reid-Foley ,https://www.fangraphs.com/players/sean-reid-foley/17034/stats?position=P,8/30/1995,CHW
fair3171996,Stuart Fairchild,Stuart Fairchild ,https://www.fangraphs.com/players/stuart-fairchild/20321/stats?position=OF,3/17/1996,CHW
melv1091989,Tim Melville,Tim Melville ,https://www.fangraphs.com/players/tim-melville/9149/stats?position=P,10/9/1989,CHW
deve542000,Trent Deveaux,Trent Deveaux ,https://www.fangraphs.com/players/trent-deveaux/sa3006885/stats?position=OF,5/4/2000,CHW
sode11242001,Tyler Soderstrom,Tyler Soderstrom ,https://www.fangraphs.com/players/tyler-soderstrom/sa3014489/stats?position=C,11/24/2001,CHW
jr.982001,Victor Mesa Jr.,Victor Mesa Jr. ,https://www.fangraphs.com/players/victor-mesa/sa3010700/stats?position=OF,9/8/2001,CHW
javi12291998,Wander Javier,Wander Javier ,https://www.fangraphs.com/players/wander-javier/sa917168/stats?position=SS,12/29/1998,CHW
pars961992,Wes Parsons,Wes Parsons ,https://www.fangraphs.com/players/wes-parsons/14764/stats?position=P,9/6/1992,CHW
gome10151999,Yoendrys Gomez,Yoendrys Gómez ,https://www.fangraphs.com/players/yoendrys-gomez/sa3004650/stats?position=P,10/15/1999,CHW
garc8181990,Yimi Garcia,Yimi García ,https://www.fangraphs.com/players/yimi-garcia/12095/stats?position=P,8/18/1990,
duva941988,Adam Duvall,Adam Duvall ,https://www.fangraphs.com/players/adam-duvall/10950/stats?position=OF,9/4/1988,
roge12171990,Taylor Rogers,Taylor Rogers ,https://www.fangraphs.com/players/taylor-rogers/13449/stats?position=P,12/17/1990,
gonz8311991,Erik Gonzalez,Erik González ,https://www.fangraphs.com/players/erik-gonzalez/13369/stats?position=3B/SS,8/31/1991,CLE
mcgu321995,Reese McGuire,Reese McGuire ,https://www.fangraphs.com/players/reese-mcguire/15674/stats?position=C,3/2/1995,CLE
murp431991,Tom Murphy,Tom Murphy ,https://www.fangraphs.com/players/tom-murphy/13499/stats?position=C,4/3/1991,CLE
pete8311992,Dillon Peters,Dillon Peters ,https://www.fangraphs.com/players/dillon-peters/18790/stats?position=P,8/31/1992,CLE
suar131998,Jose Suarez,José Suarez ,https://www.fangraphs.com/players/jose-suarez/19911/stats?position=P,1/3/1998,CLE
jame381993,Josh James,Josh James ,https://www.fangraphs.com/players/josh-james/16794/stats?position=P,3/8/1993,CLE
beat4281993,Matt Beaty,Matt Beaty ,https://www.fangraphs.com/players/matt-beaty/17710/stats?position=1B/OF,4/28/1993,CLE
thor9301993,Trent Thornton,Trent Thornton ,https://www.fangraphs.com/players/trent-thornton/17948/stats?position=P,9/30/1993,CLE
cric11301992,Kyle Crick,Kyle Crick ,https://www.fangraphs.com/players/kyle-crick/13182/stats?position=P,11/30/1992,CLE
rich5151993,Trevor Richards,Trevor Richards ,https://www.fangraphs.com/players/trevor-richards/19309/stats?position=P,5/15/1993,CLE
alex7101989,Scott Alexander,Scott Alexander ,https://www.fangraphs.com/players/scott-alexander/10591/stats?position=P,7/10/1989,CLE
newc6121993,Sean Newcomb,Sean Newcomb ,https://www.fangraphs.com/players/sean-newcomb/16943/stats?position=P,6/12/1993,CLE
mora1011992,Colin Moran,Colin Moran ,https://www.fangraphs.com/players/colin-moran/16909/stats?position=1B/3B,10/1/1992,CLE
garv1151991,Mitch Garver,Mitch Garver ,https://www.fangraphs.com/players/mitch-garver/15161/stats?position=C,1/15/1991,CLE
yarb12311991,Ryan Yarbrough,Ryan Yarbrough ,https://www.fangraphs.com/players/ryan-yarbrough/16502/stats?position=P,12/31/1991,CLE
gall11191993,Joey Gallo,Joey Gallo ,https://www.fangraphs.com/players/joey-gallo/14128/stats?position=OF,11/19/1993,CLE
jack8241991,Luke Jackson,Luke Jackson ,https://www.fangraphs.com/players/luke-jackson/11752/stats?position=P,8/24/1991,CLE
mart10121993,Ketel Marte,Ketel Marte ,https://www.fangraphs.com/players/ketel-marte/13613/stats?position=2B/SS,10/12/1993,CLE
marq2221995,German Marquez,Germán Márquez ,https://www.fangraphs.com/players/german-marquez/15038/stats?position=P,2/22/1995,CLE
gray1171989,Sonny Gray,Sonny Gray ,https://www.fangraphs.com/players/sonny-gray/12768/stats?position=P,11/7/1989,CLE
gaus161991,Kevin Gausman,Kevin Gausman ,https://www.fangraphs.com/players/kevin-gausman/14107/stats?position=P,1/6/1991,CLE
abre1291987,Jose Abreu,José Abreu ,https://www.fangraphs.com/players/jose-abreu/15676/stats?position=1B,1/29/1987,CLE
rend661990,Anthony Rendon,Anthony Rendon ,https://www.fangraphs.com/players/anthony-rendon/12861/stats?position=3B,6/6/1990,CLE
baez1211992,Javy Baez,Javier Báez ,https://www.fangraphs.com/players/javier-baez/12979/stats?position=2B/SS,12/1/1992,CLE
degr6191988,Jacob DeGrom,Jacob deGrom ,https://www.fangraphs.com/players/jacob-degrom/10954/stats?position=P,6/19/1988,CLE
figu4242000,Alberto Figuereo,Alberto Figuereo ,https://www.fangraphs.com/players/alberto-figuereo/sa3005583/stats?position=2B,4/24/2000,CLE
murp1051994,Alex Murphy,Alex Murphy ,https://www.fangraphs.com/players/alex-murphy/sa737854/stats?position=C/1B,10/5/1994,CLE
page1282000,Andy Pages,Andy Pages ,https://www.fangraphs.com/players/andy-pages/sa3005625/stats?position=OF,12/8/2000,CLE
macu332000,Angel Macuare,Angel Macuare ,https://www.fangraphs.com/players/angel-macuare/sa3003039/stats?position=P,3/3/2000,CLE
cle3292001,Angel Solarte CLE,Angel Solarte ,https://www.fangraphs.com/players/angel-solarte/sa3007037/stats?position=OF,3/29/2001,CLE
walt12171997,Anthony Walters,Anthony Walters ,https://www.fangraphs.com/players/john-walters/sa3014890/stats?position=2B/SS,12/17/1997,CLE
well7121999,Austin Wells,Austin Wells ,https://www.fangraphs.com/players/austin-wells/sa3014440/stats?position=C,7/12/1999,CLE
powe1141993,Boog Powell,Boog Powell ,https://www.fangraphs.com/players/boog-powell/15103/stats?position=OF,1/14/1993,CLE
biel421996,Brandon Bielak,Brandon Bielak ,https://www.fangraphs.com/players/brandon-bielak/19866/stats?position=P,4/2/1996,CLE
garr851997,Braxton Garrett,Braxton Garrett ,https://www.fangraphs.com/players/braxton-garrett/21844/stats?position=P,8/5/1997,CLE
malo982000,Brennan Malone,Brennan Malone ,https://www.fangraphs.com/players/brennan-malone/sa3011741/stats?position=P,9/8/2000,CLE
rook1111994,Brent Rooker,Brent Rooker ,https://www.fangraphs.com/players/brent-rooker/19627/stats?position=OF,11/1/1994,CLE
nich7181988,Brett Nicholas,Brett Nicholas ,https://www.fangraphs.com/players/brett-nicholas/11192/stats?position=C,7/18/1988,CLE
hick291996,Brewer Hicklen,Brewer Hicklen ,https://www.fangraphs.com/players/charles-hicklen/sa3004159/stats?position=OF,2/9/1996,CLE
gonz9182001,Bryan Gonzalez,Bryan Gonzalez ,https://www.fangraphs.com/players/bryan-gonzalez/sa3008805/stats?position=OF,9/18/2001,CLE
cle3302001,Carlos Guarate CLE,Carlos Guarate ,https://www.fangraphs.com/players/carlos-guarate/sa3006127/stats?position=P,3/30/2001,CLE
burk391995,Charcer Burks,Charcer Burks ,https://www.fangraphs.com/players/charcer-burks/sa737838/stats?position=OF,3/9/1995,CLE
tayl9211993,Chuck Taylor,Chuck Taylor ,https://www.fangraphs.com/players/chuck-taylor/sa658001/stats?position=OF,9/21/1993,CLE
culv8261992,Cito Culver,Cito Culver ,https://www.fangraphs.com/players/christopher-culver/sa548315/stats?position=SS,8/26/1992,CLE
stas641994,Cody Stashak,Cody Stashak ,https://www.fangraphs.com/players/cody-stashak/18088/stats?position=P,6/4/1994,CLE
mazz10191989,Cory Mazzoni,Cory Mazzoni ,https://www.fangraphs.com/players/cory-mazzoni/12537/stats?position=P,10/19/1989,CLE
sant2241997,Cristian Santana,Cristian Santana ,https://www.fangraphs.com/players/cristian-santana/sa829387/stats?position=3B,2/24/1997,CLE
orti151990,Danny Ortiz,Danny Ortiz ,https://www.fangraphs.com/players/danny-ortiz/10317/stats?position=OF,1/5/1990,CLE
jime12231993,Dany Jimenez,Dany Jiménez ,https://www.fangraphs.com/players/dany-jimenez/21170/stats?position=P,12/23/1993,CLE
gofo10111988,David Goforth,David Goforth ,https://www.fangraphs.com/players/david-goforth/12166/stats?position=P,10/11/1988,CLE
cle282004,Denzer Guzman CLE,Denzer Guzman ,https://www.fangraphs.com/players/denzer-guzman/sa3015711/stats?position=SS,2/8/2004,CLE
herr331994,Dilson Herrera,Dilson Herrera ,https://www.fangraphs.com/players/dilson-herrera/14335/stats?position=2B,3/3/1994,CLE
neve1141993,Dovydas Neverauskas,Dovydas Neverauskas ,https://www.fangraphs.com/players/dovydas-neverauskas/11604/stats?position=P,1/14/1993,CLE
jack7281993,Drew Jackson,Drew Jackson ,https://www.fangraphs.com/players/drew-jackson/17807/stats?position=OF,7/28/1993,CLE
ruci12301988,Drew Rucinski,Drew Rucinski 루친스키,https://www.fangraphs.com/players/drew-rucinski/12499/stats?position=P,12/30/1988,CLE
bric271992,Endrys Briceno,Endrys Briceno ,https://www.fangraphs.com/players/endrys-briceno/sa505062/stats?position=P,2/7/1992,CLE
burg11231990,Enrique Burgos,Enrique Burgos ,https://www.fangraphs.com/players/enrique-burgos/3895/stats?position=P,11/23/1990,CLE
may1231992,Jacob May,Jacob May ,https://www.fangraphs.com/players/jacob-may/14876/stats?position=OF,1/23/1992,CLE
schu6201991,Jaime Schultz,Jaime Schultz ,https://www.fangraphs.com/players/jaime-schultz/15066/stats?position=P,6/20/1991,CLE
fral5251995,Jake Fraley,Jake Fraley ,https://www.fangraphs.com/players/jake-fraley/19260/stats?position=OF,5/25/1995,CLE
jone862001,Jared Jones,Jared Jones ,https://www.fangraphs.com/players/jared-jones/sa3014459/stats?position=P,8/6/2001,CLE
cle12282001,Javier D'Orzaio CLE,J.J. D'Orazio ,https://www.fangraphs.com/players/javier-dorazio/sa3008876/stats?position=C,12/28/2001,CLE
jack3262000,Jeremiah Jackson,Jeremiah Jackson ,https://www.fangraphs.com/players/jeremiah-jackson/sa3007740/stats?position=SS,3/26/2000,CLE
kemm11171990,Jon Kemmer,Jon Kemmer ,https://www.fangraphs.com/players/jon-kemmer/sa738208/stats?position=OF,11/17/1990,CLE
viva392001,Jorbit Vivas,Jorbit Vivas ,https://www.fangraphs.com/players/jorbit-vivas/sa3005511/stats?position=2B/3B,3/9/2001,CLE
