Unique ID,Sheet Name,Fangraphs Name,Fangraphs Link,DOB,Owner
schw351993,Kyle Schwarber,Kyle Schwarber ,https://www.fangraphs.com/players/kyle-schwarber/16478/stats?position=OF,3/5/1993,HOU
pede4211992,Joc Pederson,Joc Pederson ,https://www.fangraphs.com/players/joc-pederson/11899/stats?position=OF,4/21/1992,HOU
corr9221994,Carlos Correa,Carlos Correa ,https://www.fangraphs.com/players/carlos-correa/14162/stats?position=SS,9/22/1994,HOU
alzo311995,Adbert Alzolay,Adbert Alzolay ,https://www.fangraphs.com/players/adbert-alzolay/17859/stats?position=P,3/1/1995,HOU
unde7201994,Duane Underwood,Duane Underwood Jr. ,https://www.fangraphs.com/players/duane-underwood-jr/14677/stats?position=P,7/20/1994,HOU
sosa361996,Edmundo Sosa,Edmundo Sosa ,https://www.fangraphs.com/players/edmundo-sosa/17022/stats?position=2B/SS,3/6/1996,HOU
ruiz10211994,Jose Ruiz,José Ruiz ,https://www.fangraphs.com/players/jose-ruiz/14552/stats?position=P,10/21/1994,HOU
hou1262000,Abiezel Ramirez HOU,Abiezel Ramirez ,https://www.fangraphs.com/players/abiezel-ramirez/sa3003282/stats?position=SS,1/26/2000,HOU
cali351994,Andrew Calica,Andrew Calica ,https://www.fangraphs.com/players/andrew-calica/sa658329/stats?position=OF,3/5/1994,HOU
bara491994,Caleb Baragar,Caleb Baragar ,https://www.fangraphs.com/players/caleb-baragar/19231/stats?position=P,4/9/1994,HOU
bec12301995,Christopher Bec,Chris Bec ,https://www.fangraphs.com/players/christopher-bec/sa3006727/stats?position=C,12/30/1995,HOU
tuck731996,Cole Tucker,Cole Tucker ,https://www.fangraphs.com/players/cole-tucker/17326/stats?position=SS/OF,7/3/1996,HOU
cape5191997,Conner Capel,Conner Capel ,https://www.fangraphs.com/players/michael-capel/sa918012/stats?position=OF,5/19/1997,HOU
sadz1011991,Connor Sadzeck,Connor Sadzeck ,https://www.fangraphs.com/players/connor-sadzeck/13483/stats?position=P,10/1/1991,HOU
hou1312002,Dayro Perez HOU,Dayro Perez ,https://www.fangraphs.com/players/dayro-perez/sa3009299/stats?position=SS,1/31/2002,HOU
walk8202001,Deion Walker,Deion Walker ,https://www.fangraphs.com/players/deion-walker/sa3011693/stats?position=OF,8/20/2001,HOU
pete9101994,Dustin Peterson,Dustin Peterson ,https://www.fangraphs.com/players/dustin-peterson/15189/stats?position=OF,9/10/1994,HOU
lope582002,Eduardo Lopez,Eduardo Lopez ,https://www.fangraphs.com/players/eduardo-lopez/sa3009275/stats?position=OF,5/8/2002,HOU
hou1122002,Eduardo Vaughan HOU,Eduardo Vaughan ,https://www.fangraphs.com/players/eduardo-vaughan/sa3008810/stats?position=OF,1/12/2002,HOU
hou2231999,Elvis Alvarado HOU,Elvis Alvarado ,https://www.fangraphs.com/players/elvis-alvarado/sa919291/stats?position=P/OF,2/23/1999,HOU
ruiz2151999,Esteury Ruiz,Esteury Ruiz ,https://www.fangraphs.com/players/esteury-ruiz/sa917030/stats?position=2B/OF,2/15/1999,HOU
grif7271995,Foster Griffin,Foster Griffin ,https://www.fangraphs.com/players/foster-griffin/16432/stats?position=P,7/27/1995,HOU
nova1122000,Freudis Nova,Freudis Nova ,https://www.fangraphs.com/players/freudis-nova/sa3003195/stats?position=SS,1/12/2000,HOU
frec12312000,Garrett Frechette,Garrett Frechette ,https://www.fangraphs.com/players/garrett-frechette/sa3010636/stats?position=1B,12/31/2000,HOU
shee4231996,Gavin Sheets,Gavin Sheets ,https://www.fangraphs.com/players/gavin-sheets/19901/stats?position=DH/OF,4/23/1996,HOU
requ7201997,Hildemaro Requena,Hildemaro Requena ,https://www.fangraphs.com/players/hildemaro-requena/sa832269/stats?position=P,7/20/1997,HOU
miln1131991,Hoby Milner,Hoby Milner ,https://www.fangraphs.com/players/hoby-milner/13346/stats?position=P,1/13/1991,HOU
wood8121993,Hunter Wood,Hunter Wood ,https://www.fangraphs.com/players/hunter-wood/15091/stats?position=P,8/12/1993,HOU
wynk1121993,Jack Wynkoop,Jack Wynkoop ,https://www.fangraphs.com/players/jonathan-wynkoop/sa875060/stats?position=P,11/2/1993,HOU
poma842000,Jairo Pomares,Jairo Pomares ,https://www.fangraphs.com/players/jairo-pomares/sa3010023/stats?position=OF,8/4/2000,HOU
agno5231998,Jake Agnos,Jake Agnos ,https://www.fangraphs.com/players/jake-agnos/sa1054040/stats?position=P,5/23/1998,HOU
hage341993,Jake Hager,Jake Hager ,https://www.fangraphs.com/players/jake-hager/12198/stats?position=2B/OF,3/4/1993,HOU
irvi2181997,Jake Irvin,Jake Irvin ,https://www.fangraphs.com/players/jacob-irvin/sa3008223/stats?position=P,2/18/1997,HOU
reed9291992,Jake Reed,Jake Reed ,https://www.fangraphs.com/players/jake-reed/16209/stats?position=P,9/29/1992,HOU
wong931996,Jake Wong,Jake Wong ,https://www.fangraphs.com/players/jacob-wong/sa3008100/stats?position=P,9/3/1996,HOU
oliv11271995,Jared Oliva,Jared Oliva ,https://www.fangraphs.com/players/jared-oliva/19968/stats?position=OF,11/27/1995,HOU
adam841991,Jason Adam,Jason Adam ,https://www.fangraphs.com/players/jason-adam/11861/stats?position=P,8/4/1991,HOU
diaz5121994,Jesmuel Valentin Diaz,Jesmuel Valentín ,https://www.fangraphs.com/players/jesmuel-valentin/14548/stats?position=2B/3B,5/12/1994,HOU
down7271998,Jeter Downs,Jeter Downs ,https://www.fangraphs.com/players/jeter-downs/sa3004615/stats?position=2B/SS,7/27/1998,HOU
herr7271996,Jimmy Herron,Jimmy Herron ,https://www.fangraphs.com/players/james-herron/sa3008183/stats?position=OF,7/27/1996,HOU
rose1201998,Joey Rose,Joey Rose ,https://www.fangraphs.com/players/joey-rose/sa918007/stats?position=3B,1/20/1998,HOU
mies7131995,Johan Mieses,Johan Mieses ,https://www.fangraphs.com/players/johan-mieses/sa747574/stats?position=OF,7/13/1995,HOU
espa2221997,Jose Espada,Jose Espada ,https://www.fangraphs.com/players/jose-espada/sa875064/stats?position=P,2/22/1997,HOU
mira6291998,Jose Miranda,Jose Miranda ,https://www.fangraphs.com/players/jose-miranda/sa917952/stats?position=2B/3B,6/29/1998,HOU
siri7221995,Jose Siri,Jose Siri ,https://www.fangraphs.com/players/jose-siri/17452/stats?position=OF,7/22/1995,HOU
mina9181990,Juan Minaya,Juan Minaya ,https://www.fangraphs.com/players/juan-minaya/10341/stats?position=P,9/18/1990,HOU
leon1241996,Julian Leon,Julian Leon ,https://www.fangraphs.com/players/julian-leon/sa739577/stats?position=C,1/24/1996,HOU
stee7111995,Justin Steele,Justin Steele ,https://www.fangraphs.com/players/justin-steele/17312/stats?position=P,7/11/1995,HOU
sciv3221993,Kade Scivicque,Kade Scivicque ,https://www.fangraphs.com/players/kade-scivicque/sa875053/stats?position=C,3/22/1993,HOU
misn181998,Kameron Misner,Kameron Misner ,https://www.fangraphs.com/players/kameron-misner/sa3011656/stats?position=OF,1/8/1998,HOU
zimm9131991,Kyle Zimmer,Kyle Zimmer ,https://www.fangraphs.com/players/kyle-zimmer/14169/stats?position=P,9/13/1991,HOU
libe12181995,Luis Liberato,Luis Liberato ,https://www.fangraphs.com/players/luis-liberato/sa737020/stats?position=OF,12/18/1995,HOU
coll4291995,Malik Collymore,Malik Collymore ,https://www.fangraphs.com/players/malik-collymore/sa737908/stats?position=2B/OF,4/29/1995,HOU
fost1271995,Matt Foster,Matt Foster ,https://www.fangraphs.com/players/matt-foster/19647/stats?position=P,1/27/1995,HOU
merc8261998,Matthew Mercedes,Matthew Mercedes ,https://www.fangraphs.com/players/matthew-mercedes/sa3003374/stats?position=1B,8/26/1998,HOU
povs8231993,Max Povse,Max Povse ,https://www.fangraphs.com/players/max-povse/16165/stats?position=P,8/23/1993,HOU
reed11181992,Michael Reed,Michael Reed ,https://www.fangraphs.com/players/michael-reed/13228/stats?position=OF,11/18/1992,HOU
ynoa9241991,Michael Ynoa,Michael Ynoa ,https://www.fangraphs.com/players/michael-ynoa/14093/stats?position=P,9/24/1991,HOU
edie731997,Mikey Edie,Mikey Edie ,https://www.fangraphs.com/players/mikey-edie/sa827967/stats?position=OF,7/3/1997,HOU
dura3271992,Montana DuRapau,Montana DuRapau ,https://www.fangraphs.com/players/montana-durapau/16768/stats?position=P,3/27/1992,HOU
hou322001,Neyfy Castillo HOU,Neyfy Castillo ,https://www.fangraphs.com/players/neyfy-castillo/sa3005544/stats?position=3B/OF,3/2/2001,HOU
miko11211997,Nick Mikolajchak,Nick Mikolajchak ,https://www.fangraphs.com/players/nicholas-mikolajchak/sa3010303/stats?position=P,11/21/1997,HOU
nels1251995,Nick Nelson,Nick Nelson ,https://www.fangraphs.com/players/nick-nelson/20153/stats?position=P,12/5/1995,HOU
torr6301993,Nick Torres,Nick Torres ,https://www.fangraphs.com/players/nick-torres/sa828872/stats?position=OF,6/30/1993,HOU
cais782002,Owen Caissie,Owen Caissie ,https://www.fangraphs.com/players/owen-caissie/sa3014465/stats?position=OF,7/8/2002,HOU
detm781999,Reid Detmers,Reid Detmers ,https://www.fangraphs.com/players/reid-detmers/27468/stats?position=P,7/8/1999,HOU
will161996,Ronnie Williams,Ronnie Williams ,https://www.fangraphs.com/players/ronnie-williams/sa828702/stats?position=P,1/6/1996,HOU
cast661991,Ryan Casteel,Ryan Casteel ,https://www.fangraphs.com/players/ryan-casteel/sa549286/stats?position=C/1B,6/6/1991,HOU
clar1291993,Ryan Clark,Ryan Clark ,https://www.fangraphs.com/players/ryan-clark/sa875057/stats?position=P,12/9/1993,HOU
mcke2141997,Ryan McKenna,Ryan McKenna ,https://www.fangraphs.com/players/ryan-mckenna/19928/stats?position=OF,2/14/1997,HOU
roli7111997,Ryan Rolison,Ryan Rolison ,https://www.fangraphs.com/players/ryan-rolison/sa3008244/stats?position=P,7/11/1997,HOU
zefe2281998,Ryan Zeferjahn,Ryan Zeferjahn ,https://www.fangraphs.com/players/ryan-zeferjahn/sa3011217/stats?position=P,2/28/1998,HOU
wyme3191997,Sean Wymer,Sean Wymer ,https://www.fangraphs.com/players/sean-wymer/sa3007204/stats?position=P,3/19/1997,HOU
stee1271997,Spencer Steer,Spencer Steer ,https://www.fangraphs.com/players/spencer-steer/sa3010586/stats?position=2B/3B,12/7/1997,HOU
tarp2171993,Stephen Tarpley,Stephen Tarpley ,https://www.fangraphs.com/players/stephen-tarpley/15859/stats?position=P,2/17/1993,HOU
alli3131991,Stetson Allie,Stetson Allie ,https://www.fangraphs.com/players/stetson-allie/sa548192/stats?position=1B/OF,3/13/1991,HOU
guer1211992,Taylor Guerrieri,Taylor Guerrieri ,https://www.fangraphs.com/players/taylor-guerrieri/13616/stats?position=P,12/1/1992,HOU
nido4121994,Tomas Nido,Tomás Nido ,https://www.fangraphs.com/players/tomas-nido/13755/stats?position=C,4/12/1994,HOU
mont8131994,Troy Montgomery,Troy Montgomery ,https://www.fangraphs.com/players/troy-montgomery/sa918108/stats?position=OF,8/13/1994,HOU
fitz9151997,Tyler Fitzgerald,Tyler Fitzgerald ,https://www.fangraphs.com/players/tyler-fitzgerald/sa3011257/stats?position=2B/SS,9/15/1997,HOU
banf11181999,Will Banfield,Will Banfield ,https://www.fangraphs.com/players/william-banfield/sa3007973/stats?position=C,11/18/1999,HOU
bece1011994,Wuilmer Becerra,Wuilmer Becerra ,https://www.fangraphs.com/players/wuilmer-becerra/sa659205/stats?position=OF,10/1/1994,HOU
jack12251994,Zach Jackson,Zach Jackson ,https://www.fangraphs.com/players/zachary-jackson/sa874174/stats?position=P,12/25/1994,HOU
ober3131990,Scott Oberg,Scott Oberg ,https://www.fangraphs.com/players/scott-oberg/13911/stats?position=P,3/13/1990,
rile421997,Austin Riley,Austin Riley ,https://www.fangraphs.com/players/austin-riley/18360/stats?position=3B,4/2/1997,LAA
star831992,Bubba Starling,Bubba Starling ,https://www.fangraphs.com/players/bubba-starling/13356/stats?position=OF,8/3/1992,LAA
soto2111995,Gregory Soto,Gregory Soto ,https://www.fangraphs.com/players/gregory-soto/19677/stats?position=P,2/11/1995,LAA
cott1191992,Jharel Cotton,Jharel Cotton ,https://www.fangraphs.com/players/jharel-cotton/13654/stats?position=P,1/19/1992,LAA
lope3131995,Nicky Lopez,Nicky Lopez ,https://www.fangraphs.com/players/nicky-lopez/19339/stats?position=2B/SS,3/13/1995,LAA
marr8251990,Deven Marrero,Deven Marrero ,https://www.fangraphs.com/players/deven-marrero/13325/stats?position=3B,8/25/1990,LAA
guzm10201994,Ronald Guzman,Ronald Guzmán ,https://www.fangraphs.com/players/ronald-guzman/14388/stats?position=1B,10/20/1994,LAA
fulm3151993,Michael Fulmer,Michael Fulmer ,https://www.fangraphs.com/players/michael-fulmer/13218/stats?position=P,3/15/1993,LAA
sewa5261990,Paul Sewald,Paul Sewald ,https://www.fangraphs.com/players/paul-sewald/13892/stats?position=P,5/26/1990,LAA
turn9181992,Spencer Turnbull,Spencer Turnbull ,https://www.fangraphs.com/players/spencer-turnbull/16207/stats?position=P,9/18/1992,LAA
beek7101993,Jalen Beeks,Jalen Beeks ,https://www.fangraphs.com/players/jalen-beeks/17192/stats?position=P,7/10/1993,LAA
pera641996,Freddy Peralta,Freddy Peralta ,https://www.fangraphs.com/players/freddy-peralta/18679/stats?position=P,6/4/1996,LAA
coop12251990,Garrett Cooper,Garrett Cooper ,https://www.fangraphs.com/players/garrett-cooper/15279/stats?position=1B/OF,12/25/1990,LAA
good2281992,Niko Goodrum,Niko Goodrum ,https://www.fangraphs.com/players/niko-goodrum/12092/stats?position=2B/SS,2/28/1992,LAA
jime1171995,Joe Jimenez,Joe Jiménez ,https://www.fangraphs.com/players/joe-jimenez/15761/stats?position=P,1/17/1995,LAA
reye771995,Franmil Reyes,Franmil Reyes ,https://www.fangraphs.com/players/franmil-reyes/14566/stats?position=DH/OF,7/7/1995,LAA
yate3251987,Kirby Yates,Kirby Yates ,https://www.fangraphs.com/players/kirby-yates/9073/stats?position=P,3/25/1987,LAA
pola9141991,Gregory Polanco,Gregory Polanco ,https://www.fangraphs.com/players/gregory-polanco/12907/stats?position=OF,9/14/1991,LAA
deve10241996,Rafael Devers,Rafael Devers ,https://www.fangraphs.com/players/rafael-devers/17350/stats?position=3B,10/24/1996,LAA
mcca6131990,James McCann,James McCann ,https://www.fangraphs.com/players/james-mccann/12859/stats?position=C,6/13/1990,LAA
pham381988,Tommy Pham,Tommy Pham ,https://www.fangraphs.com/players/tommy-pham/2967/stats?position=OF,3/8/1988,LAA
blac711986,Charlie Blackmon,Charlie Blackmon ,https://www.fangraphs.com/players/charlie-blackmon/7859/stats?position=OF,7/1/1986,LAA
stan1181989,Giancarlo Stanton,Giancarlo Stanton ,https://www.fangraphs.com/players/giancarlo-stanton/4949/stats?position=OF,11/8/1989,LAA
mayf9301990,Jack Mayfield,Jack Mayfield ,https://www.fangraphs.com/players/jack-mayfield/15402/stats?position=3B/SS,9/30/1990,LAA
funk3161994,Kyle Funkhouser,Kyle Funkhouser ,https://www.fangraphs.com/players/kyle-funkhouser/19456/stats?position=P,3/16/1994,LAA
mann1281998,Matt Manning,Matt Manning ,https://www.fangraphs.com/players/matt-manning/20369/stats?position=P,1/28/1998,LAA
wisd8271991,Patrick Wisdom,Patrick Wisdom ,https://www.fangraphs.com/players/patrick-wisdom/13602/stats?position=3B,8/27/1991,LAA
weat12171999,Ryan Weathers,Ryan Weathers ,https://www.fangraphs.com/players/ryan-weathers/23796/stats?position=P,12/17/1999,LAA
guti9181995,Vladimir Gutierrez,Vladimir Gutierrez ,https://www.fangraphs.com/players/vladimir-gutierrez/19278/stats?position=P,9/18/1995,LAA
amad4112003,Adael Amador,Adael Amador ,https://www.fangraphs.com/players/adael-amador/sa3014682/stats?position=SS,4/11/2003,LAA
kola1141989,Adam Kolarek,Adam Kolarek ,https://www.fangraphs.com/players/adam-kolarek/10843/stats?position=P,1/14/1989,LAA
wolf12261996,Adam Wolf,Adam Wolf ,https://www.fangraphs.com/players/adam-wolf/sa3007587/stats?position=P,12/26/1996,LAA
reye10222001,Adinso Reyes,Adinso Reyes ,https://www.fangraphs.com/players/adinso-reyes/sa3008750/stats?position=SS,10/22/2001,LAA
plac622003,Adrian Placencia,Adrian Placencia ,https://www.fangraphs.com/players/adrian-placencia/sa3014688/stats?position=2B/SS,6/2/2003,LAA
graf7161997,AJ Graffanino,AJ Graffanino ,https://www.fangraphs.com/players/anthony-graffanino/sa3008030/stats?position=2B/SS,7/16/1997,LAA
oval1062000,Alexander Ovalles,Alexander Ovalles ,https://www.fangraphs.com/players/alexander-ovalles/sa3005781/stats?position=1B/OF,10/6/2000,LAA
gime941998,Andres Gimenez,Andrés Giménez ,https://www.fangraphs.com/players/andres-gimenez/19950/stats?position=2B/SS,9/4/1998,LAA
nava1062001,Andrick Nava,Andrick Nava ,https://www.fangraphs.com/players/andrick-nava/sa3010693/stats?position=C,10/6/2001,LAA
kay3211995,Anthony Kay,Anthony Kay ,https://www.fangraphs.com/players/anthony-kay/20387/stats?position=P,3/21/1995,LAA
goud7231992,Ashton Goudeau,Ashton Goudeau ,https://www.fangraphs.com/players/ashton-goudeau/15139/stats?position=P,7/23/1992,LAA
beck11211998,Austin Beck,Austin Beck ,https://www.fangraphs.com/players/austin-beck/sa3004055/stats?position=OF,11/21/1998,LAA
hend6152001,Austin Hendrick,Austin Hendrick ,https://www.fangraphs.com/players/austin-hendrick/sa3014521/stats?position=OF,6/15/2001,LAA
rort9251997,Ben Rortvedt,Ben Rortvedt ,https://www.fangraphs.com/players/ben-rortvedt/20287/stats?position=C,9/25/1997,LAA
ruth521997,Blake Rutherford,Blake Rutherford ,https://www.fangraphs.com/players/blake-rutherford/sa917932/stats?position=OF,5/2/1997,LAA
jara3202002,Branlyn Jaraba,Branlyn Jaraba ,https://www.fangraphs.com/players/branlyn-jaraba/sa3008755/stats?position=3B,3/20/2002,LAA
ashc1051999,Braxton Ashcraft,Braxton Ashcraft ,https://www.fangraphs.com/players/braxton-ashcraft/sa3008470/stats?position=P,10/5/1999,LAA
davi1121999,Brennen Davis,Brennen Davis ,https://www.fangraphs.com/players/brennen-davis/sa3007876/stats?position=OF,11/2/1999,LAA
garc4191995,Bryan Garcia,Bryan Garcia ,https://www.fangraphs.com/players/bryan-garcia/19457/stats?position=P,4/19/1995,LAA
ball781998,Bryce Ball,Bryce Ball ,https://www.fangraphs.com/players/brycelin-ball/sa1170451/stats?position=1B,7/8/1998,LAA
kieb931997,Carter Kieboom,Carter Kieboom ,https://www.fangraphs.com/players/carter-kieboom/19958/stats?position=3B,9/3/1997,LAA
free152001,Cody Freeman,Cody Freeman ,https://www.fangraphs.com/players/cody-freeman/sa3010153/stats?position=C,1/5/2001,LAA
roed9241999,Cole Roederer,Cole Roederer ,https://www.fangraphs.com/players/cole-roederer/sa3008184/stats?position=OF,9/24/1999,LAA
ray9221994,Corey D. Ray,Corey Ray ,https://www.fangraphs.com/players/corey-ray/19170/stats?position=OF,9/22/1994,LAA
mekk1161994,Dakota Mekkes,Dakota Mekkes ,https://www.fangraphs.com/players/dakota-mekkes/sa915807/stats?position=P,11/6/1994,LAA
diaz122001,Danny Diaz,Danny Diaz ,https://www.fangraphs.com/players/danny-diaz/sa3005483/stats?position=3B,1/2/2001,LAA
lore10292002,Dauri Lorenzo,Dauri Lorenzo ,https://www.fangraphs.com/players/dauri-lorenzo/sa3014685/stats?position=2B/SS,10/29/2002,LAA
hami9291997,David Hamilton,David Hamilton ,https://www.fangraphs.com/players/david-hamilton/sa3014434/stats?position=SS,9/29/1997,LAA
came1151997,Daz Cameron,Daz Cameron ,https://www.fangraphs.com/players/daz-cameron/18353/stats?position=OF,1/15/1997,LAA
pere11241998,Delvin Perez,Delvin Pérez ,https://www.fangraphs.com/players/delvin-perez/sa917935/stats?position=SS,11/24/1998,LAA
sant4121996,Dennis Santana,Dennis Santana ,https://www.fangraphs.com/players/dennis-santana/17878/stats?position=P,4/12/1996,LAA
carr9201999,Deury Carrasco,Deury Carrasco ,https://www.fangraphs.com/players/deury-carrasco/sa3003330/stats?position=SS,9/20/1999,LAA
pete12121995,DJ Peters,DJ Peters ,https://www.fangraphs.com/players/dj-peters/19348/stats?position=OF,12/12/1995,LAA
pipk1151999,Dominic Pipkin,Dominic Pipkin ,https://www.fangraphs.com/players/dominic-pipkin/sa3007896/stats?position=P,11/5/1999,LAA
diaz2142000,Eddy Diaz,Eddy Diaz ,https://www.fangraphs.com/players/eddy-diaz/sa3004979/stats?position=2B/SS,2/14/2000,LAA
amer3261997,Edmond Americaan,Edmond Americaan ,https://www.fangraphs.com/players/edmond-americaan/sa3008341/stats?position=OF,3/26/1997,LAA
rosa8251999,Eguy Rosario,Eguy Rosario ,https://www.fangraphs.com/players/eguy-rosario/sa917140/stats?position=2B/3B,8/25/1999,LAA
varg8121996,Emilio Vargas,Emilio Vargas ,https://www.fangraphs.com/players/emilio-vargas/sa736761/stats?position=P,8/12/1996,LAA
pare9281995,Enoli Paredes,Enoli Paredes ,https://www.fangraphs.com/players/enoli-paredes/20447/stats?position=P,9/28/1995,LAA
dura5221999,Ezequiel Duran,Ezequiel Duran ,https://www.fangraphs.com/players/ezequiel-duran/sa3005271/stats?position=2B,5/22/1999,LAA
proc1241996,Ford Proctor,Ford Proctor ,https://www.fangraphs.com/players/jay-proctor/sa876187/stats?position=SS,12/4/1996,LAA
pere1261997,Franklin E. Perez,Franklin Pérez ,https://www.fangraphs.com/players/franklin-perez/sa873722/stats?position=P,12/6/1997,LAA
kilo6251995,Franklyn Kilome,Franklyn Kilome ,https://www.fangraphs.com/players/franklyn-kilome/17861/stats?position=P,6/25/1995,LAA
perd10221999,Geraldo Perdomo,Geraldo Perdomo ,https://www.fangraphs.com/players/geraldo-perdomo/22799/stats?position=SS,10/22/1999,LAA
cele2131999,Gilberto Celestino,Gilberto Celestino ,https://www.fangraphs.com/players/gilberto-celestino/20233/stats?position=OF,2/13/1999,LAA
sant8281999,Gregory Santos,Gregory Santos ,https://www.fangraphs.com/players/gregory-santos/21894/stats?position=P,8/28/1999,LAA
pott10281998,Hudson Potts,Hudson Potts ,https://www.fangraphs.com/players/hudson-potts/sa917936/stats?position=3B,10/28/1998,LAA
gree861999,Hunter Greene,Hunter Greene ,https://www.fangraphs.com/players/christian-greene/sa3005315/stats?position=P,8/6/1999,LAA
pare2181999,Isaac Paredes,Isaac Paredes ,https://www.fangraphs.com/players/isaac-paredes/20036/stats?position=3B,2/18/1999,LAA
gree8292001,Isaiah Greene,Isaiah Greene ,https://www.fangraphs.com/players/isaiah-greene/sa3014460/stats?position=OF,8/29/2001,LAA
mena11302002,Ismael Mena,Ismael Mena ,https://www.fangraphs.com/players/ismael-mena/sa3014703/stats?position=OF,11/30/2002,LAA
roge4181995,Jake Rogers,Jake Rogers ,https://www.fangraphs.com/players/jake-rogers/19452/stats?position=C,4/18/1995,LAA
voge10122001,Jake Vogel,Jake Vogel ,https://www.fangraphs.com/players/jacob-vogel/sa3014473/stats?position=OF,10/12/2001,LAA
mari10101998,James Marinan,James Marinan ,https://www.fangraphs.com/players/james-marinan/sa3005121/stats?position=P,10/10/1998,LAA
dixo8312001,Jasiah Dixon,Jasiah Dixon ,https://www.fangraphs.com/players/jasiah-dixon/sa3011590/stats?position=OF,8/31/2001,LAA
cruz6261997,Jasseel De La Cruz,Jasseel De La Cruz ,https://www.fangraphs.com/players/jasseel-de-la-cruz/sa879559/stats?position=P,6/26/1997,LAA
spri9201992,Jeffrey Springs,Jeffrey Springs ,https://www.fangraphs.com/players/jeffrey-springs/17677/stats?position=P,9/20/1992,LAA
estr1111998,Jeremiah Estrada,Jeremiah Estrada ,https://www.fangraphs.com/players/jeremiah-estrada/sa3005339/stats?position=P,11/1/1998,LAA
sanc1071997,Jesus Sanchez,Jesús Sánchez ,https://www.fangraphs.com/players/jesus-sanchez/19913/stats?position=OF,10/7/1997,LAA
torr3292000,Jhon Torres,Jhon Torres ,https://www.fangraphs.com/players/jhon-torres/sa3003233/stats?position=OF,3/29/2000,LAA
lewi1122000,Jimmy Lewis,Jimmy Lewis ,https://www.fangraphs.com/players/james-lewis/sa3014533/stats?position=P,11/2/2000,LAA
here1292003,Jiter Heredia,Jiter Heredia ,https://www.fangraphs.com/players/jiter-heredia/sa3015519/stats?position=OF,1/29/2003,LAA
pere8121999,Joe Perez,Joe Perez ,https://www.fangraphs.com/players/joseph-perez/sa3006868/stats?position=3B,8/12/1999,LAA
swan3181999,John Swanda,John Swanda ,https://www.fangraphs.com/players/john-swanda/sa3004944/stats?position=P,3/18/1999,LAA
(est10171998,Jonathan Sierra (Estiwal),Jonathan Sierra ,https://www.fangraphs.com/players/jonathan-sierra/sa917303/stats?position=OF,10/17/1998,LAA
brew811997,Jordan Brewer,Jordan Brewer ,https://www.fangraphs.com/players/jordan-brewer/sa3011737/stats?position=OF,8/1/1997,LAA
diaz8132000,Jordan Diaz,Jordan Diaz ,https://www.fangraphs.com/players/jordan-diaz/sa3003221/stats?position=3B,8/13/2000,LAA
nwog3101999,Jordan Nwogu,Jordan Nwogu ,https://www.fangraphs.com/players/jordan-nwogu/sa3014530/stats?position=OF,3/10/1999,LAA
albe1171998,Jose Albertos,Jose Albertos ,https://www.fangraphs.com/players/jose-albertos/sa919907/stats?position=P,11/7/1998,LAA
king1161999,Jose King,Jose King ,https://www.fangraphs.com/players/jose-king/sa917184/stats?position=2B/SS,1/16/1999,LAA
