Unique ID,Sheet Name,Fangraphs Name,Fangraphs Link,DOB,Owner
file641996,Dylan File,Dylan File ,https://www.fangraphs.com/players/dylan-file/sa3004197/stats?position=P,6/4/1996,CHC
aria2272000,Gabriel Arias,Gabriel Arias ,https://www.fangraphs.com/players/gabriel-arias/sa3004047/stats?position=SS,2/27/2000,CHC
kirb241998,George Kirby,George Kirby ,https://www.fangraphs.com/players/george-kirby/sa3011526/stats?position=P,2/4/1998,CHC
jani1271996,Greyson Janista,Greyson Jenista ,https://www.fangraphs.com/players/greyson-jenista/sa3007044/stats?position=OF,12/7/1996,CHC
kjer2121999,Heston Kjerstad,Heston Kjerstad ,https://www.fangraphs.com/players/heston-kjerstad/sa3014439/stats?position=DH,2/12/1999,CHC
gadd491998,Hunter Gaddis,Hunter Gaddis ,https://www.fangraphs.com/players/hunter-gaddis/sa3010621/stats?position=P,4/9/1998,CHC
lewi242003,Ian Lewis,Ian Lewis ,https://www.fangraphs.com/players/ian-lewis/sa3014691/stats?position=2B,2/4/2003,CHC
mill12191996,Jalen Miller,Jalen Miller ,https://www.fangraphs.com/players/jalen-miller/sa875016/stats?position=2B,12/19/1996,CHC
domi272003,Jasson Dominguez,Jasson Dominguez ,https://www.fangraphs.com/players/jasson-dominguez/sa3014696/stats?position=OF,2/7/2003,CHC
herg991993,Jimmy Herget,Jimmy Herget ,https://www.fangraphs.com/players/jimmy-herget/17556/stats?position=P,9/9/1993,CHC
bled11101997,JJ Bleday,JJ Bleday ,https://www.fangraphs.com/players/jeffrey-bleday/sa3011642/stats?position=OF,11/10/1997,CHC
gerb531997,Joey Gerber,Joey Gerber ,https://www.fangraphs.com/players/joey-gerber/24591/stats?position=P,5/3/1997,CHC
chc1271998,John McMillan CHC,John McMillon ,https://www.fangraphs.com/players/john-mcmillon/sa3015344/stats?position=P,1/27/1998,CHC
roon1281997,John Rooney,John Rooney ,https://www.fangraphs.com/players/john-rooney/sa3008417/stats?position=P,1/28/1997,CHC
torr841995,Jojanse Torres,Jojanse Torres ,https://www.fangraphs.com/players/jojanse-torres/sa3006955/stats?position=P,8/4/1995,CHC
honz6131999,Jonny Honza,Jonny Homza ,https://www.fangraphs.com/players/jonathan-homza/sa3004155/stats?position=C/3B,6/13/1999,CHC
ona12311996,Jorge Ona,Jorge Oña ,https://www.fangraphs.com/players/jorge-ona/20040/stats?position=DH,12/31/1996,CHC
pena12242002,Jose Pena,Jose Pena ,https://www.fangraphs.com/players/jose-pena/sa3015630/stats?position=OF,12/24/2002,CHC
ginn5201999,JT Ginn,J.T. Ginn ,https://www.fangraphs.com/players/john-ginn/sa3014428/stats?position=P,5/20/1999,CHC
,Junior Sanchez,,,,CHC
pilk9121997,Konnor Pilkington,Konnor Pilkington ,https://www.fangraphs.com/players/konnor-pilkington/sa3008371/stats?position=P,9/12/1997,CHC
butl7102000,Lawrence Butler,Lawrence Butler ,https://www.fangraphs.com/players/lawrence-butler/sa3006873/stats?position=1B/OF,7/10/2000,CHC
alle951998,Logan Taylor Allen,Logan Allen ,https://www.fangraphs.com/players/logan-allen/sa3014444/stats?position=P,9/5/1998,CHC
wyat11151997,Logan Wyatt,Logan Wyatt ,https://www.fangraphs.com/players/logan-wyatt/sa3011259/stats?position=1B,11/15/1997,CHC
herb11281996,Lucas Herbert,Lucas Herbert ,https://www.fangraphs.com/players/lucas-herbert/sa874793/stats?position=C,11/28/1996,CHC
camp9291998,Luis Campusano,Luis Campusano ,https://www.fangraphs.com/players/luis-campusano/22217/stats?position=C,9/29/1998,CHC
belt692004,Manuel Beltre,Manuel Beltre ,https://www.fangraphs.com/players/manuel-beltre/sa3015710/stats?position=SS,6/9/2004,CHC
hick12231998,Mason Hickman,Mason Hickman ,https://www.fangraphs.com/players/mason-hickman/sa3015033/stats?position=P,12/23/1998,CHC
leon1141997,Michael De Leon,Michael De León ,https://www.fangraphs.com/players/michael-de-leon/sa823925/stats?position=SS,1/14/1997,CHC
harr372001,Michael Harris,Michael Harris II ,https://www.fangraphs.com/players/michael-harris/sa3010684/stats?position=OF,3/7/2001,CHC
helm5231996,Michael Helman,Michael Helman ,https://www.fangraphs.com/players/michael-helman/sa3008280/stats?position=2B/OF,5/23/1996,CHC
york422002,Nick Yorke,Nick Yorke ,https://www.fangraphs.com/players/nicholas-yorke/sa3014546/stats?position=2B,4/2/2002,CHC
mart10162001,Noelvi Marte,Noelvi Marte ,https://www.fangraphs.com/players/noelvi-marte/sa3008745/stats?position=SS,10/16/2001,CHC
gorm5102000,Nolan Gorman,Nolan Gorman ,https://www.fangraphs.com/players/nolan-gorman/sa3007017/stats?position=2B/3B,5/10/2000,CHC
mart11192001,Orelvis Martinez,Orelvis Martinez ,https://www.fangraphs.com/players/orelvis-martinez/sa3010692/stats?position=SS,11/19/2001,CHC
solo8161996,Peter Solomon,Peter Solomon ,https://www.fangraphs.com/players/peter-solomon/20476/stats?position=P,8/16/1996,CHC
burd2261997,Peyton Burdick,Peyton Burdick ,https://www.fangraphs.com/players/edmund-burdick/sa3009876/stats?position=OF,2/26/1997,CHC
delg442000,Raynel Delgado,Raynel Delgado ,https://www.fangraphs.com/players/raynel-delgado/sa3007288/stats?position=2B/3B,4/4/2000,CHC
uren2261996,Richard Urena,Richard Ureña ,https://www.fangraphs.com/players/richard-urena/16411/stats?position=2B/SS,2/26/1996,CHC
thom791996,Riley Thompson,Riley Thompson ,https://www.fangraphs.com/players/benjamin-thompson/sa876287/stats?position=P,7/9/1996,CHC
freu761997,RJ Freure,R.J. Freure ,https://www.fangraphs.com/players/richard-freure/sa3008159/stats?position=P,7/6/1997,CHC
quin262003,Rouismar Quintana,Roismar Quintana ,https://www.fangraphs.com/players/roismar-quintana/sa3014718/stats?position=OF,2/6/2003,CHC
sher5251990,Ryan Sherriff,Ryan Sherriff ,https://www.fangraphs.com/players/ryan-sherriff/12249/stats?position=P,5/25/1990,CHC
chc7152004,Samuel Zavala CHC,Samuel Zavala ,https://www.fangraphs.com/players/samuel-zavala/sa3015718/stats?position=OF,7/15/2004,CHC
howa7281996,Spencer Howard,Spencer Howard ,https://www.fangraphs.com/players/spencer-howard/23252/stats?position=P,7/28/1996,CHC
cric2291992,Stefan Crichton,Stefan Crichton ,https://www.fangraphs.com/players/stefan-crichton/16058/stats?position=P,2/29/1992,CHC
fuen541997,Steven Fuentes,Steven Fuentes ,https://www.fangraphs.com/players/steven-fuentes/sa828326/stats?position=P,5/4/1997,CHC
burn12281998,Tanner Burns,Tanner Burns ,https://www.fangraphs.com/players/lowell-burns/sa3014451/stats?position=P,12/28/1998,CHC
zeuc811995,TJ Zeuch,T.J. Zeuch ,https://www.fangraphs.com/players/tj-zeuch/19269/stats?position=P,8/1/1995,CHC
henr7291997,Tommy Henry,Tommy Henry ,https://www.fangraphs.com/players/thomas-henry/sa3011673/stats?position=P,7/29/1997,CHC
berg1081993,Travis Bergen,Travis Bergen ,https://www.fangraphs.com/players/travis-bergen/18581/stats?position=P,10/8/1993,CHC
marc9161999,Tucupita Marcano,Tucupita Marcano ,https://www.fangraphs.com/players/tucupita-marcano/22871/stats?position=2B/OF,9/16/1999,CHC
gonz11161995,Victor Gonzalez,Victor González ,https://www.fangraphs.com/players/victor-gonzalez/16408/stats?position=P,11/16/1995,CHC
toff12311994,Will Toffey,Will Toffey ,https://www.fangraphs.com/players/william-toffey/sa829401/stats?position=3B,12/31/1994,CHC
drur8211992,Brandon Drury,Brandon Drury ,https://www.fangraphs.com/players/brandon-drury/11615/stats?position=2B/3B/OF,8/21/1992,
arci841994,Orlando Arcia,Orlando Arcia ,https://www.fangraphs.com/players/orlando-arcia/13185/stats?position=SS,8/4/1994,
happ10191982,JA Happ,J.A. Happ ,https://www.fangraphs.com/players/ja-happ/7410/stats?position=P,10/19/1982,
akiy4161988,Shogo Akiyama,Shogo Akiyama ,https://www.fangraphs.com/players/shogo-akiyama/27461/stats?position=OF,4/16/1988,
mart12221994,Richie Martin,Richie Martin ,https://www.fangraphs.com/players/richie-martin/17736/stats?position=SS,12/22/1994,CIN
newb11201994,Jake Newberry,Jake Newberry ,https://www.fangraphs.com/players/jake-newberry/15136/stats?position=P,11/20/1994,CIN
ande10291994,Shaun Anderson,Shaun Anderson ,https://www.fangraphs.com/players/shaun-anderson/19453/stats?position=P,10/29/1994,CIN
oswa931993,Corey Oswalt,Corey Oswalt ,https://www.fangraphs.com/players/corey-oswalt/13677/stats?position=P,9/3/1993,CIN
barr7181996,Jaime Barria,Jaime Barría ,https://www.fangraphs.com/players/jaime-barria/18356/stats?position=P,7/18/1996,CIN
orte5151991,Rafael Ortega,Rafael Ortega ,https://www.fangraphs.com/players/rafael-ortega/10323/stats?position=OF,5/15/1991,CIN
will7211991,Taylor Williams,Taylor Williams ,https://www.fangraphs.com/players/taylor-williams/14899/stats?position=P,7/21/1991,CIN
difo421992,Wilmer Difo,Wilmer Difo ,https://www.fangraphs.com/players/wilmer-difo/14320/stats?position=2B/SS,4/2/1992,CIN
eick721990,Jerad Eickhoff,Jerad Eickhoff ,https://www.fangraphs.com/players/jerad-eickhoff/12664/stats?position=P,7/2/1990,CIN
rami12221989,Noe Ramirez,Noé Ramirez ,https://www.fangraphs.com/players/noe-ramirez/12800/stats?position=P,12/22/1989,CIN
camp7261995,Paul Campbell,Paul Campbell ,https://www.fangraphs.com/players/paul-campbell/22248/stats?position=P,7/26/1995,CIN
voge12171992,Dan Vogelbach,Daniel Vogelbach ,https://www.fangraphs.com/players/daniel-vogelbach/14130/stats?position=1B/DH,12/17/1992,CIN
tayl8291990,Chris Taylor,Chris Taylor ,https://www.fangraphs.com/players/chris-taylor/13757/stats?position=SS/OF,8/29/1990,CIN
bumg811989,Madison Bumgarner,Madison Bumgarner ,https://www.fangraphs.com/players/madison-bumgarner/5524/stats?position=P,8/1/1989,CIN
ovie321998,Johan Oviedo,Johan Oviedo ,https://www.fangraphs.com/players/johan-oviedo/22487/stats?position=P,3/2/1998,CIN
jr.111994,Lamonte Wade Jr.,LaMonte Wade Jr. ,https://www.fangraphs.com/players/lamonte-wade-jr/18126/stats?position=OF,1/1/1994,CIN
step8161996,Tyler Stephenson,Tyler Stephenson ,https://www.fangraphs.com/players/tyler-stephenson/17988/stats?position=C,8/16/1996,CIN
alva561989,Jose Alvarez,José Álvarez ,https://www.fangraphs.com/players/jose-alvarez/5358/stats?position=P,5/6/1989,CIN
lope551996,Alejo Lopez,Alejo Lopez ,https://www.fangraphs.com/players/alejo-lopez/21127/stats?position=2B/3B/OF,5/5/1996,CIN
warr551996,Austin Warren,Austin Warren ,https://www.fangraphs.com/players/austin-warren/24937/stats?position=P,5/5/1996,CIN
mant311991,Joe Mantiply,Joe Mantiply ,https://www.fangraphs.com/players/joe-mantiply/14857/stats?position=P,3/1/1991,CIN
farg11151994,Johneshwy Fargas,Johneshwy Fargas ,https://www.fangraphs.com/players/johneshwy-fargas/16446/stats?position=OF,11/15/1994,CIN
rodr861996,Manuel Rodriguez,Manuel Rodríguez ,https://www.fangraphs.com/players/manuel-rodriguez/20794/stats?position=P,8/6/1996,CIN
clay6211993,Sam Clay,Sam Clay ,https://www.fangraphs.com/players/sam-clay/16279/stats?position=P,6/21/1993,CIN
tice741996,Ty Tice,Ty Tice ,https://www.fangraphs.com/players/ty-tice/20177/stats?position=P,7/4/1996,CIN
pozo6141997,Yohel Pozo,Yohel Pozo ,https://www.fangraphs.com/players/yohel-pozo/18848/stats?position=DH,6/14/1997,CIN
bell851991,Andrew Bellatti,Andrew Bellatti ,https://www.fangraphs.com/players/andrew-bellatti/10657/stats?position=P,8/5/1991,CIN
seig6201999,Anthony Seigler,Anthony Seigler ,https://www.fangraphs.com/players/anthony-seigler/sa3006894/stats?position=C,6/20/1999,CIN
serv3111999,Anthony Servideo,Anthony Servideo ,https://www.fangraphs.com/players/anthony-servideo/sa3014472/stats?position=2B,3/11/1999,CIN
cin1162004,Armando Cruz CIN,Armando Cruz ,https://www.fangraphs.com/players/armando-cruz/sa3015695/stats?position=SS,1/16/2004,CIN
fran4221996,Bowden Francis,Bowden Francis ,https://www.fangraphs.com/players/bowden-francis/sa918451/stats?position=P,4/22/1996,CIN
wiec10241991,Brad Wieck,Brad Wieck ,https://www.fangraphs.com/players/brad-wieck/16390/stats?position=P,10/24/1991,CIN
davi7281997,Brendon Davis,Brendon Davis ,https://www.fangraphs.com/players/brendon-davis/sa875089/stats?position=3B/SS,7/28/1997,CIN
rodr1272000,Carlos David Rodriguez,Carlos Rodriguez ,https://www.fangraphs.com/players/carlos-rodriguez/sa3005478/stats?position=OF,12/7/2000,CIN
more6241999,Christopher Morel,Christopher Morel ,https://www.fangraphs.com/players/christopher-morel/sa3003171/stats?position=3B/SS,6/24/1999,CIN
deas12261996,Cody Deason,Cody Deason ,https://www.fangraphs.com/players/cody-deason/sa3007958/stats?position=P,12/26/1996,CIN
pote7301994,Cody Poteet,Cody Poteet ,https://www.fangraphs.com/players/cody-poteet/18769/stats?position=P,7/30/1994,CIN
flet921997,Dominic Fletcher,Dominic Fletcher ,https://www.fangraphs.com/players/dominic-fletcher/sa1115778/stats?position=OF,9/2/1997,CIN
moun3241996,Drew Mount,Drew Mount ,https://www.fangraphs.com/players/drew-mount/sa3006728/stats?position=OF,3/24/1996,CIN
garn8131987,Dustin Garneau,Dustin Garneau ,https://www.fangraphs.com/players/dustin-garneau/9433/stats?position=C,8/13/1987,CIN
rios4211994,Edwin Rios,Edwin Ríos ,https://www.fangraphs.com/players/edwin-rios/18316/stats?position=1B/3B,4/21/1994,CIN
ucet191998,Edwin Uceta,Edwin Uceta ,https://www.fangraphs.com/players/edwin-uceta/20539/stats?position=P,1/9/1998,CIN
hern11211994,Elier Hernandez,Elier Hernandez ,https://www.fangraphs.com/players/elier-hernandez/sa659238/stats?position=OF,11/21/1994,CIN
plac12312001,Erinson Placencia,Erison Placencia ,https://www.fangraphs.com/players/erison-placencia/sa3011669/stats?position=2B/SS,12/31/2001,CIN
edwa6211997,Evan Edwards,Evan Edwards ,https://www.fangraphs.com/players/daniel-edwards/sa3009866/stats?position=1B,6/21/1997,CIN
cin172004,Fran Alduey CIN,Fran Alduey ,https://www.fangraphs.com/players/fran-alduey/sa3015707/stats?position=SS,1/7/2004,CIN
kess8251997,Grae Kessinger,Grae Kessinger ,https://www.fangraphs.com/players/graeber-kessinger/sa3010327/stats?position=2B/SS,8/25/1997,CIN
cull11131996,Greg Cullen,Greg Cullen ,https://www.fangraphs.com/players/greg-cullen/sa3007069/stats?position=2B,11/13/1996,CIN
owen9221993,Hunter Owen,Hunter Owen ,https://www.fangraphs.com/players/hunter-owen/20034/stats?position=OF,9/22/1993,CIN
heyw811995,Jacob Heyward,Jacob Heyward ,https://www.fangraphs.com/players/jacob-heyward/sa738955/stats?position=OF,8/1/1995,CIN
hoyt9301986,James Hoyt,James Hoyt ,https://www.fangraphs.com/players/james-hoyt/14605/stats?position=P,9/30/1986,CIN
fole1111995,Jason Foley,Jason Foley ,https://www.fangraphs.com/players/jason-foley/19531/stats?position=P,11/1/1995,CIN
orr9111996,JD Orr,J.D. Orr ,https://www.fangraphs.com/players/jarrod-orr/sa3009875/stats?position=OF,9/11/1996,CIN
cin12192003,Jesus Galiz CIN,Jesus Galiz ,https://www.fangraphs.com/players/jesus-galiz/sa3015700/stats?position=C,12/19/2003,CIN
doxa8201998,John Doxakis,John Doxakis ,https://www.fangraphs.com/players/john-doxakis/sa1115967/stats?position=P,8/20/1998,CIN
ferm3291999,Jose Fermin,Jose Fermin ,https://www.fangraphs.com/players/jose-fermin/sa917339/stats?position=2B/SS,3/29/1999,CIN
godo10131994,Jose Godoy,José Godoy ,https://www.fangraphs.com/players/jose-godoy/15808/stats?position=C,10/13/1994,CIN
grah10141993,Josh Graham,Josh Graham ,https://www.fangraphs.com/players/joshua-graham/sa658525/stats?position=P,10/14/1993,CIN
dean1261996,Justin Dean,Justin Dean ,https://www.fangraphs.com/players/justin-dean/sa3007070/stats?position=OF,12/6/1996,CIN
tom5241994,Ka'Ai Tom,Ka'ai Tom ,https://www.fangraphs.com/players/kaai-tom/18136/stats?position=OF,5/24/1994,CIN
stra4251997,Kellen Strahm,Kellen Strahm ,https://www.fangraphs.com/players/kellen-strahm/sa3010278/stats?position=OF,4/25/1997,CIN
mait2122000,Kevin Maitan,Kevin Maitan ,https://www.fangraphs.com/players/kevin-maitan/sa969045/stats?position=3B,2/12/2000,CIN
knac7151997,Landon Knack,Landon Knack ,https://www.fangraphs.com/players/landon-knack/sa3014518/stats?position=P,7/15/1997,CIN
sanc4231999,Lolo Sanchez,Lolo Sanchez ,https://www.fangraphs.com/players/kevin-sanchez/sa917767/stats?position=OF,4/23/1999,CIN
head4231990,Louis Head,Louis Head ,https://www.fangraphs.com/players/louis-head/13259/stats?position=P,4/23/1990,CIN
fox721997,Lucius Fox,Lucius Fox ,https://www.fangraphs.com/players/lucius-fox/sa914200/stats?position=SS,7/2/1997,CIN
guil9271994,Luis Guillorme,Luis Guillorme ,https://www.fangraphs.com/players/luis-guillorme/16451/stats?position=2B/3B,9/27/1994,CIN
raya872002,Marco Raya,Marco Raya ,https://www.fangraphs.com/players/marco-raya/sa3014550/stats?position=DH,8/7/2002,CIN
wils8151996,Marcus Wilson,Marcus Wilson ,https://www.fangraphs.com/players/marcus-wilson/sa828703/stats?position=OF,8/15/1996,CIN
payt1271991,Mark Payton,Mark Payton ,https://www.fangraphs.com/players/mark-payton/16042/stats?position=OF,12/7/1991,CIN
mcco3311995,Mason McCoy,Mason McCoy ,https://www.fangraphs.com/players/mason-mccoy/sa3002758/stats?position=SS,3/31/1995,CIN
fris11181996,Matt Frisbee,Matt Frisbee ,https://www.fangraphs.com/players/matt-frisbee/sa3006801/stats?position=P,11/18/1996,CIN
geor471996,Max George,Max George ,https://www.fangraphs.com/players/max-george/sa829010/stats?position=2B,4/7/1996,CIN
agui9261991,Miguel Aguilar,Miguel Aguilar ,https://www.fangraphs.com/players/miguel-aguilar/19246/stats?position=P,9/26/1991,CIN
york2241996,Mikey York,Mikey York ,https://www.fangraphs.com/players/michael-york/sa918008/stats?position=P,2/24/1996,CIN
cin1071996,Nick Mears CIN,Nick Mears ,https://www.fangraphs.com/players/nick-mears/25376/stats?position=P,10/7/1996,CIN
swin2121999,Nick Swiney,Nick Swiney ,https://www.fangraphs.com/players/nicholas-swiney/sa3014542/stats?position=P,2/12/1999,CIN
mcma711996,Pearson McMahan,Pearson McMahan ,https://www.fangraphs.com/players/pearson-mcmahan/sa918461/stats?position=P,7/1/1996,CIN
guil7271987,Preston Guilmet,Preston Guilmet ,https://www.fangraphs.com/players/preston-guilmet/7303/stats?position=P,7/27/1987,CIN
more11222001,Rafael Morel,Rafael Morel ,https://www.fangraphs.com/players/rafael-morel/sa3009534/stats?position=3B/SS,11/22/2001,CIN
jr.461994,Ralph Garza Jr.,Ralph Garza Jr. ,https://www.fangraphs.com/players/ralph-garza/17682/stats?position=P,4/6/1994,CIN
gudu3161992,Reymin Guduan,Reymin Guduan ,https://www.fangraphs.com/players/reymin-guduan/13058/stats?position=P,3/16/1992,CIN
cast1232003,Rikelbin de Castro,Rikelbin De Castro ,https://www.fangraphs.com/players/rikelbin-de-castro/sa3014714/stats?position=SS,1/23/2003,CIN
alan6141991,RJ Alaniz,R.J. Alaniz ,https://www.fangraphs.com/players/rj-alaniz/10819/stats?position=P,6/14/1991,CIN
duns2121995,RV Parker Dunshee,Parker Dunshee ,https://www.fangraphs.com/players/parker-dunshee/sa873274/stats?position=P,2/12/1995,CIN
o'br261995,RV Riley O'Brien,Riley O'Brien ,https://www.fangraphs.com/players/riley-obrien/20348/stats?position=P,2/6/1995,CIN
mill7291995,RVR1 Tyson Miller,Tyson Miller ,https://www.fangraphs.com/players/tyson-miller/19976/stats?position=P,7/29/1995,CIN
eade12151991,Ryan Eades,Ryan Eades ,https://www.fangraphs.com/players/ryan-eades/14808/stats?position=P,12/15/1991,CIN
beer9181996,Seth Beer,Seth Beer ,https://www.fangraphs.com/players/seth-beer/20493/stats?position=1B/DH,9/18/1996,CIN
brac7171992,Silvino Bracho,Silvino Bracho ,https://www.fangraphs.com/players/silvino-bracho/15051/stats?position=P,7/17/1992,CIN
tork8261999,Spencer Torkelson,Spencer Torkelson ,https://www.fangraphs.com/players/spencer-torkelson/sa3014504/stats?position=1B/3B,8/26/1999,CIN
kole4181997,Stephen Kolek,Stephen Kolek ,https://www.fangraphs.com/players/stephen-kolek/sa3007990/stats?position=P,4/18/1997,CIN
math291994,Tate Matheny,Tate Matheny ,https://www.fangraphs.com/players/michael-matheny/sa658567/stats?position=OF,2/9/1994,CIN
wall7101996,Taylor Walls,Taylor Walls ,https://www.fangraphs.com/players/taylor-walls/22458/stats?position=SS,7/10/1996,CIN
dill8281997,Thomas Dillard,Thomas Dillard ,https://www.fangraphs.com/players/thomas-dillard/sa3011308/stats?position=1B,8/28/1997,CIN
hauv11201998,Trevor Hauver,Trevor Hauver ,https://www.fangraphs.com/players/trevor-hauver/sa3014448/stats?position=2B,11/20/1998,CIN
