Unique ID,Sheet Name,Fangraphs Name,Fangraphs Link,DOB,Owner
cair6112001,Christian Cairo,Christian Cairo ,https://www.fangraphs.com/players/christian-cairo/sa3010028/stats?position=2B/3B,6/11/2001,MIA
kais11201996,Connor Kaiser,Connor Kaiser ,https://www.fangraphs.com/players/connor-kaiser/sa3007823/stats?position=SS,11/20/1996,MIA
hanc5311999,Emerson Hancock,Emerson Hancock ,https://www.fangraphs.com/players/emerson-hancock/sa3014456/stats?position=P,5/31/1999,MIA
cole1171997,Eric Cole,Eric Cole ,https://www.fangraphs.com/players/eric-cole/sa3008268/stats?position=OF,1/17/1997,MIA
mia8211997,Eric Orze MIA,Eric Orze ,https://www.fangraphs.com/players/eric-orze/sa3014793/stats?position=P,8/21/1997,MIA
skou10211995,Evan Skoug,Evan Skoug ,https://www.fangraphs.com/players/evan-skoug/sa829713/stats?position=C,10/21/1995,MIA
barr2271996,Franklin Barreto,Franklin Barreto ,https://www.fangraphs.com/players/franklin-barreto/15519/stats?position=2B/SS,2/27/1996,MIA
moya191995,Gabriel Moya,Gabriel Moya ,https://www.fangraphs.com/players/gabriel-moya/16348/stats?position=P,1/9/1995,MIA
hend6292001,Gunnar Henderson,Gunnar Henderson ,https://www.fangraphs.com/players/gunnar-henderson/sa3011484/stats?position=3B/SS,6/29/2001,MIA
bede951999,Ian Bedell,Ian Bedell ,https://www.fangraphs.com/players/ian-bedell/sa3014538/stats?position=P,9/5/1999,MIA
clar2141995,Ian Clarkin,Ian Clarkin ,https://www.fangraphs.com/players/ian-clarkin/sa737534/stats?position=P,2/14/1995,MIA
camp8151997,Isaiah Campbell,Isaiah Campbell ,https://www.fangraphs.com/players/isaiah-campbell/sa3014432/stats?position=P,8/15/1997,MIA
rutl411999,Jackson Rutledge,Jackson Rutledge ,https://www.fangraphs.com/players/jackson-rutledge/sa3011338/stats?position=P,4/1/1999,MIA
sanf10241997,Jacob Sanford,Jake Sanford ,https://www.fangraphs.com/players/jacob-sanford/sa3010585/stats?position=OF,10/24/1997,MIA
eder1091998,Jake Eder,Jake Eder ,https://www.fangraphs.com/players/jacob-eder/sa3014917/stats?position=P,10/9/1998,MIA
cris3101999,Jeff Criswell,Jeff Criswell ,https://www.fangraphs.com/players/jeffrey-criswell/sa3014435/stats?position=P,3/10/1999,MIA
glow651999,Jimmy Glowenke,Jimmy Glowenke ,https://www.fangraphs.com/players/james-glowenke/sa3014548/stats?position=2B,6/5/1999,MIA
orti7141998,Joseph Ortiz,Joseph Ortiz ,https://www.fangraphs.com/players/joseph-ortiz/sa3009889/stats?position=SS,7/14/1998,MIA
garz3201994,Justin Garza,Justin Garza ,https://www.fangraphs.com/players/justin-garza/19784/stats?position=P,3/20/1994,MIA
mell821993,Keury Mella,Keury Mella ,https://www.fangraphs.com/players/keury-mella/15964/stats?position=P,8/2/1993,MIA
lini11111999,Kingston Liniak,Kingston Liniak ,https://www.fangraphs.com/players/kingston-liniak/sa3007020/stats?position=OF,11/11/1999,MIA
nico2221999,Kyle Nicolas,Kyle Nicolas ,https://www.fangraphs.com/players/kyle-nicolas/sa3014523/stats?position=P,2/22/1999,MIA
farr671991,Luke Farrell,Luke Farrell ,https://www.fangraphs.com/players/luke-farrell/15101/stats?position=P,6/7/1991,MIA
alla4172001,Matthew Allan,Matt Allan ,https://www.fangraphs.com/players/matthew-allan/sa3011740/stats?position=P,4/17/2001,MIA
mia7141998,Matthew Dyer  MIA,Matt Dyer ,https://www.fangraphs.com/players/matthew-dyer/sa3014883/stats?position=C/1B,7/14/1998,MIA
guld6221999,Michael Guldberg,Michael Guldberg ,https://www.fangraphs.com/players/michael-guldberg/sa3014822/stats?position=OF,6/22/1999,MIA
tole11172001,Milan Tolentino,Milan Tolentino ,https://www.fangraphs.com/players/milan-tolentino/sa3014544/stats?position=2B/SS,11/17/2001,MIA
nune8182000,Nasim Nunez,Nasim Nunez ,https://www.fangraphs.com/players/nasim-nunez/sa3010695/stats?position=SS,8/18/2000,MIA
dunn1291997,Nick Dunn,Nick Dunn ,https://www.fangraphs.com/players/nicholas-dunn/sa915613/stats?position=2B,1/29/1997,MIA
peri11141991,Noah Perio,Noah Perio ,https://www.fangraphs.com/players/derek-perio/sa513056/stats?position=2B,11/14/1991,MIA
torr7211999,Ricardo De La Torre,Ricky De La Torre ,https://www.fangraphs.com/players/ricardo-de-la-torre/sa3004503/stats?position=SS,7/21/1999,MIA
camp1111996,Ryan Campbell,Ryan Campbell ,https://www.fangraphs.com/players/ryan-campbell/sa3006636/stats?position=P,1/11/1996,MIA
nels211998,Ryne Nelson,Ryne Nelson ,https://www.fangraphs.com/players/ryne-nelson/sa3011524/stats?position=P,2/1/1998,MIA
moll131992,Sam Moll,Sam Moll ,https://www.fangraphs.com/players/sam-moll/14874/stats?position=P,1/3/1992,MIA
wolf4141991,Sam Wolff,Sam Wolff ,https://www.fangraphs.com/players/samuel-wolff/sa503437/stats?position=P,4/14/1991,MIA
fabi361998,Sandro Fabian,Sandro Fabian ,https://www.fangraphs.com/players/sandro-fabian/sa872803/stats?position=OF,3/6/1998,MIA
bolt1151994,Skye Bolt,Skye Bolt ,https://www.fangraphs.com/players/skye-bolt/17723/stats?position=OF,1/15/1994,MIA
morr9131997,Tanner Morris,Tanner Morris ,https://www.fangraphs.com/players/tanner-morris/sa3009873/stats?position=2B/3B/SS,9/13/1997,MIA
mia2171999,Taylor Dollard MIA,Taylor Dollard ,https://www.fangraphs.com/players/taylor-dollard/sa3014982/stats?position=P,2/17/1999,MIA
eshe6201994,Thomas Eshelman,Thomas Eshelman ,https://www.fangraphs.com/players/thomas-eshelman/18361/stats?position=P,6/20/1994,MIA
elli10111997,Tim Elliott,Tim Elliott ,https://www.fangraphs.com/players/timothy-elliott/sa1169632/stats?position=P,10/11/1997,MIA
ambu10241994,Trey Amburgey,Trey Amburgey ,https://www.fangraphs.com/players/trey-amburgey/18425/stats?position=OF,10/24/1994,MIA
brow1021998,Ty Brown,Tyler Brown ,https://www.fangraphs.com/players/tyler-brown/sa3014450/stats?position=P,10/2/1998,MIA
baum1141998,Tyler Baum,Tyler Baum ,https://www.fangraphs.com/players/tyler-baum/sa1054042/stats?position=P,1/14/1998,MIA
gent211999,Tyler Gentry,Tyler Gentry ,https://www.fangraphs.com/players/tyler-gentry/sa3014485/stats?position=OF,2/1/1999,MIA
mcal1281987,Zach Mcallister,Zach McAllister ,https://www.fangraphs.com/players/zach-mcallister/2895/stats?position=P,12/8/1987,
maza4261995,Nomar Mazara,Nomar Mazara ,https://www.fangraphs.com/players/nomar-mazara/14553/stats?position=OF,4/26/1995,
gant861992,John Gant,John Gant ,https://www.fangraphs.com/players/john-gant/13684/stats?position=P,8/6/1992,
sanc1221992,Gary Sanchez,Gary Sánchez ,https://www.fangraphs.com/players/gary-sanchez/11442/stats?position=C,12/2/1992,
d'ar2101989,Travis d'Arnaud,Travis d'Arnaud ,https://www.fangraphs.com/players/travis-darnaud/7739/stats?position=C,2/10/1989,
o'da10221982,Darren O'Day,Darren O'Day ,https://www.fangraphs.com/players/darren-oday/3321/stats?position=P,10/22/1982,NYM
javi3261997,Cristian Javier,Cristian Javier ,https://www.fangraphs.com/players/cristian-javier/17606/stats?position=P,3/26/1997,NYM
rami961994,Harold Ramirez,Harold Ramirez ,https://www.fangraphs.com/players/harold-ramirez/14387/stats?position=OF,9/6/1994,NYM
o'he7261993,Ryan O'Hearn,Ryan O'Hearn ,https://www.fangraphs.com/players/ryan-ohearn/16442/stats?position=1B,7/26/1993,NYM
fran7131994,Ty France,Ty France ,https://www.fangraphs.com/players/ty-france/17982/stats?position=1B,7/13/1994,NYM
astu10141991,Willians Astudillo,Willians Astudillo ,https://www.fangraphs.com/players/willians-astudillo/15608/stats?position=C/3B,10/14/1991,NYM
tell3161995,Rowdy Tellez,Rowdy Tellez ,https://www.fangraphs.com/players/rowdy-tellez/15679/stats?position=1B/DH,3/16/1995,NYM
bedr1021991,Cam Bedrosian,Cam Bedrosian ,https://www.fangraphs.com/players/cam-bedrosian/13360/stats?position=P,10/2/1991,NYM
alca971995,Sandy Alcantara,Sandy Alcantara ,https://www.fangraphs.com/players/sandy-alcantara/18684/stats?position=P,9/7/1995,NYM
rami521990,Erasmo Ramirez,Erasmo Ramírez ,https://www.fangraphs.com/players/erasmo-ramirez/10314/stats?position=P,5/2/1990,NYM
ande5191993,Brian Anderson,Brian Anderson ,https://www.fangraphs.com/players/brian-anderson/18289/stats?position=3B/OF,5/19/1993,NYM
peac221988,Brad Peacock,Brad Peacock ,https://www.fangraphs.com/players/brad-peacock/5401/stats?position=P,2/2/1988,NYM
gonz2161992,Marco Gonzales,Marco Gonzales ,https://www.fangraphs.com/players/marco-gonzales/15467/stats?position=P,2/16/1992,NYM
scho10161991,Jonathan Schoop,Jonathan Schoop ,https://www.fangraphs.com/players/jonathan-schoop/11265/stats?position=2B,10/16/1991,NYM
tehe1271991,Julio Teheran,Julio Teheran ,https://www.fangraphs.com/players/julio-teheran/6797/stats?position=P,1/27/1991,NYM
garc6121991,Avisail Garcia,Avisaíl García ,https://www.fangraphs.com/players/avisail-garcia/5760/stats?position=OF,6/12/1991,NYM
gree11171988,Shane Green,Shane Greene ,https://www.fangraphs.com/players/shane-greene/10756/stats?position=P,11/17/1988,NYM
boyd221991,Matt Boyd,Matthew Boyd ,https://www.fangraphs.com/players/matthew-boyd/15440/stats?position=P,2/2/1991,NYM
walk8131992,Taijuan Walker,Taijuan Walker ,https://www.fangraphs.com/players/taijuan-walker/11836/stats?position=P,8/13/1992,NYM
vill521991,Jonathan Villar,Jonathan Villar ,https://www.fangraphs.com/players/jonathan-villar/10071/stats?position=2B/SS,5/2/1991,NYM
guti8281994,Kelvin Gutierrez,Kelvin Gutierrez ,https://www.fangraphs.com/players/kelvin-gutierrez/17468/stats?position=3B,8/28/1994,NYM
